ID,Ruleset,Name,Requirements,Effects description,Flavor text,Restrictions,Dzięki dla Zbycha za xmind 
PERK_FIREINTHEHOLEOLOW,Ołów,Fire in the hole! (Ołów),"Spryt 13+
","Jeśli zdasz Trudny test Sprytu, potrafisz dokładnie obliczyć czas lotu granatu do celu i odliczyć po wyjęciu tyle czasu, aby granat wybuchł dokładnie w momencie, gdy trafi do celu. Ponadto dzięki tej Sztuczce NIGDY się nie pomylisz i granat nie wybuchnie Ci w rękach...","Brałem kiedyś udział w oczyszczaniu przedmieść Chicago z mutantów. Nie było to może bezpieczne, ale dobrze płacili. Mieliśmy miotacze ognia, dynamit i granaty. Jeden żołnierz był mistrzem w używaniu granatów. Wyciągał zawleczkę, liczył i dopiero wrzucał granat do budynku, czy piwnicy, także granat eksplodował niemal natychmiast po wrzuceniu i mutanty nie zdążyły wybiec. Nikt nie chciał iść w parze z tym gościem, bo wszyscy się bali, że odczeka za długo i wyleci w powietrze. Mimo to żołnierz ani razu się nie pomylił i potem zgarnął mnóstwo gambli za zabitych mutantów...",NIEOGRANICZONE,
PERK_FREEZENYPD,Ołów,Freeze! NYPD!,"Profesja: Sędzia, Charakter 13+, Pistolety 3+
","Jesteś Sędzią, za Tobą stoi prawo, twoi kumple, a przed tobą jest lufa twego rewolweru. I to powinno wystarczyć. Jeśli wycelujesz do bandyty, którego ścigasz podczas testu ""Najpierw spójrz mi w oczy"", facet musi zdać Trudny test Morale zamiast Przeciętnego. Jeśli dodatkowo Ty kryjesz się za drzwiami lub maską swojego wozu, PT testu tego frajera robi się Bardzo Trudny. Dodatkowo, jeśli Ty jesteś ukryty, twój test Morale jest Łatwy, zamiast Przeciętnego.","Policja Stanowa jeszcze nie umarła, synu! Dopóki są bandyci, będziemy też i my! Musisz wiedzieć to i jeszcze jedno. Radiowóz, synu, to bardzo fajna rzecz. Niby to stary przedwojenny grat, ale powiem Ci, że przedwojenne radiowozy to jedne z najlepszych samochodów, jakie można znaleźć. Kiedy dorwiesz jakiegoś gnoja, synu, pierwsze, co robisz, otwierasz drzwi, chowasz się za nimi I wyciągasz rewolwer. Drzwi policyjnego radiowozu to solidna osłona A kiedy mierzysz do frajera z broni, musisz być zawsze pewny swego, zdecydowany na wszystko, gotowy aby zabić. Ten prymityw po drugiej stronie lufy musi wiedzieć, że nie zawahasz się ani na moment, że Ty trafisz, synu, a on trafi co najwyżej w drzwi radiowozu. Rozumiesz? No to siadaj na miejsce pasażera i jedziemy na patrol...",CLASS_SEDZIA,
PERK_GAZOODPORNY,Ołów,Gazoodporny,"Budowa 12+, Kondycja 8+
","Uodporniłeś się na działanie jakichkolwiek gazów bojowych. No dobra, aby nie było zbyt łatwo to w przypadku kontaktu z trującymi gazami weź rzuć sobie Bardzo Trudny test Kondycji, jeśli zdasz, biegasz dalej, jeśli nie to chyba domyślasz się, co się dzieje.","Gdy jeszcze miałem okazję walczyć na Froncie z Molochem, poznałem pewnego faceta. Gość był niesamowity, gdy my wszyscy zesrani przed bitwą nerwowo sprawdzaliśmy swoje maski czy są szczelne, on stał jak gdyby nigdy nic, w czasie bitwy to samo cały czas śmigał bez maski. Ani nie rzygał, łzawił cokolwiek, gazy bojowe nie robiły na nim żadnego wrażenia - nawet bojowe!",NIEOGRANICZONE,
PERK_GDZIEJESTCHOLERATLUMACZ,Ołów,"Gdzie jest, cholera, tłumacz?!","Spryt 15+","Nawet, jeśli nie znasz języka, w którym do Ciebie mówią, jeśli zdasz Trudny test Sprytu, masz szansę zrozumieć ogólnie, co ktoś chce Ci przekazać, intencje jego słów i proste informacje. Niestety nie jesteś w stanie mu odpowiedzieć.","Masz rację, znaleźć to miejsce jest diabelnie trudno, ale jakoś tu dotarłem. A wiesz jak? Dzięki Monice. Myślałem, że marnuję wodę zabierając dziewczynę ze sobą w podróż, ale myliłem się. Gdy spotkaliśmy na skrzyżowaniu grupę cholernych Chińczyków, ja nic z tego ich pieprzenie nie zrozumiałem. Tymczasem ona nie dość, że dowiedziała się, gdzie leży to zadupie, to jeszcze zrozumiała, którędy najbezpieczniej tu dotrzeć...
",NIEOGRANICZONE,
PERK_GHILLIESUITMAKER,Ołów,GhillIe suit maker,"Percepcja 14+, Spryt 14+, Zręczność 14+, Maskowanie 4+, sztuczka Głaz","Potrzebujesz kilku rzutów okiem; aby obejrzeć teren, lub miejsce, gdzie chcesz się ukryć, a potem zbierasz worek różnych elementów otoczenia, jak kamienie, liście, śmieci, które wpleciesz w swój strój maskujący. Jeśli chcesz zrobić ubiór kamuflujący, w którym będziesz się mógł ukrywać na określonym terenie, trwa to 4 godziny. Przeciwnicy będą mieli o 1 Stopień trudniejsze testy Wypatrywania. Możesz też zrobić super zakamuflowane stanowisko w konkretnym miejscu, wtedy poświęcasz tylko godzinę, a przeciwnicy mają o 2 Stopnie trudniejszy test. Jednak takie maskowanie działa tylko w tym określonym punkcie, np: w beczce na złomowisku, albo za kaktusem na końcu kanionu. Możesz tak maskować tylko siebie, albo przedmioty martwe.","No dobrze, konwój z Vegas powinien tu być za półtorej godziny. Moi ludzie są już rozstawieni. No jak to gdzie są? A tamte kamienie? Aha, to opuszczone gniazdo os to też mój snajper. Co tak bzyczy? Kurwa, nie wiedziałem, że on umie tak bzyczeć...",NIEOGRANICZONE,
PERK_GPS,Ołów,GPS,"Orientacja w terenie 4+, Spryt 13+","Jeśli spędzisz w jakimś miejscu ponad godzinę czasu, to potem testy związane z ustaleniem położenia tego miejsca i odległości od niego masz o 1 stopień łatwiejsze, co nie zabrania Ci użyć jeszcze dodatkowo Suwaka.","Znałem kiedyś jednego trapera, który miał niezwykłą umiejętność. Mówiono nawet, że miał zmutowany zmysł orientacji, co było możliwe. Wyobraź sobie, że mogłeś zawiązać mu oczy, wsadzić do bagażnika samochodu, wywieźć 100 mil w głąb Gór Skalistych i rozwiązać, a ten koleś potrafiłby Ci po chwili zastanowienia powiedzieć, w którym kierunku jest miejsce, skąd wyjechaliście i podać przybliżony dystans w milach! A co gorsza, gdy spojrzałem na licznik samochodu, dystans się mniej-więcej zgadzał...",NIEOGRANICZONE,
PERK_KODDOSTEPU,Ołów,Kod dostępu,"Komputery 4+, Spryt 14+","Potrafisz tak zabezpieczyć swój komputer, że uruchomienie go jest możliwe tylko, jeśli ktoś zna hasło. A hasło znasz tylko ty...","Jeden haker z Detroit potrafił ponoć tak zabezpieczyć hasłem swój komputer, że nie było żadnych szans, aby się do niego włamać. Gość ogłosił nawet konkurs - jeśli ktoś złamałby zabezpieczenia, miał dostać cały towar ze sklepu komputerowego w którym ten haker mieszkał. I wiesz co? Jeden facet znalazł sposób, aby włamać się do tego komputera. Nie, nie był genialnym informatykiem, wręcz przeciwnie, był zwykłym najemnikiem. Wiesz co zrobił? Przystawił hakerowi rewolwer do głowy i zażądał hasła do komputera. Haker zsikał się i wykrzyczał natychmiast hasło. Na dodatek faktycznie oddał gościowi swój sklep.",NIEOGRANICZONE,
PERK_LATAJACESZTYLETY,Ołów,Latające sztylety,"Percepcja 14+, Rzucanie 4+, Spryt 14+","Trudny test Percepcji i wystarczy, abyś bezbłędnie zapamiętał lokalizację jakiegoś celu. Gdy zmienisz swoje położenie, nie musisz lokalizować tego celu od nowa i masz ułatwienie +1 do Rzucania (ale to działa tylko przez chwilę, nie wtedy, gdy pojedziesz do sąsiedniego miasta i wrócisz na drugi dzień). Poza tym, jeśli rzucasz z zamkniętymi oczami, masz dodatkowy +1 do Rzucania, ale nic w momencie brania zamachu i rzutu nie widzisz. Twój MG na pewno wykorzysta to przeciwko Tobie. Aha, no i nie rzucaj w Bogu ducha winne kruki, co?","Szef wysłał nas kiedyś w kraj, mieliśmy poszukać dla niego dobrych zabójców. No to pojechaliśmy. W jakiejś zapadłej dziurze, chyba Woodlake się nazywała, był jarmark. Tam swój pokaz robił niejaki Ivo Mistrz Noża. Niby rzucał z zasłoniętymi oczami do tarcz z 10 metrów. No to postanowiliśmy go zdemaskować. Lucy pozamieniała mu układ tarcz, a ja zawiązałem gościowi swoją arafatkę na oczach, żeby nie oszukiwał. A gość spokojnie tylko się ustawił, wyjął noże i rzucił nimi. Kurwa, trafił prawie wszystkimi - akurat jakiś zasrany Kruk postanowił sobie tamtędy przelecieć. Wieczorem upiekliśmy go już razem z Ivo Mistrzem Noża na kolację. Bo oczywiście, że zwerbowaliśmy go natychmiast dla naszego szefa.",NIEOGRANICZONE,
PERK_LEKCJEODROBIONE,Ołów,Lekcje odrobione,"Rusznikarstwo 4+, Zwinne dłonie 2+, Zręczność 10+","Umiesz tak starannie załadować magazynek nabojami, że NIE MOGĄ się w nim zaciąć - podczas rzutu na zacięcie broni, rzucasz tylko dwoma k20 - na broń i amunicję. Ignorujesz kość k20 odpowiedzialną za wadliwy magazynek. Aby Sztuczka działała, musisz codziennie rozładować niewystrzelony magazynek i załadować od nowa. W dodatku zawsze wkładasz do magów 1 lub 2 naboje mniej.","Niektórzy goście z Frontu mają dziwne przyzwyczajenia. Spotkałem kiedyś faceta, który nigdy nie ładował magazynka do pełna - mówię Ci, zawsze wkładał albo 2 naboje mniej, a przedtem dokładnie czyścił magazynek. Facet był dziwny, ale nigdy naboje nie zablokowały mu się w magazynku i wiesz co? Ja też tak robię od tamtego spotkania...",NIEOGRANICZONE,
PERK_LEKCJEODROBIONEDWA,Ołów,Lekcje odrobione 2,"Maskowanie 6+, Spryt 13+, Percepcja 12+
","Ślady, resztki po ognisku, niedopałki papierosów, odchody, puste puszki - to wszystko pozostaje po obozowaniu. Ty zaś jesteś mistrzem kamuflowania miejsc po obozach. Kiedy kamuflujesz miejsce obozowania, automatycznie zdajesz test Kamuflażu, a ktoś, to zechce wytropić ślady obozowiska, musi zdać Cholernie trudny test Tropienia.","W okolicach Shrewport od dawien dawna grasuje banda łowców niewolników. Gnoje zdołali już spustoszyć kilka wiosek - normalnie porywają wszystkich nawet dzieci i starców. Najgorsze jest to, że są, cholera, nieuchwytni. Kiedyś zwołano za nimi wielką obławę, skrzyknięto kilkunastu dobrze uzbrojonych ludzi i świetnych tropicieli. Trudno w to uwierzyć, ale obława podążała śladem sukinsynów przez 4 doby i nie natrafili na pozostałości po ani jednym obozowisku! Jak to możliwe, aby banda porywaczy prowadząc przez 90 mil całe mnóstwo niewolników nie nocowała ani razu? Poszła więc plotka, że to jacyś mutanci, a potem nawet, że upiory i ludzie się przestraszyli. Noc była bardzo nerwowa, a nad ranem ekipa rozsypała się! Normalnie tchórze pouciekali! A ja nadal zastanawiam się jak to możliwe...",NIEOGRANICZONE,
PERK_LETAMBEDEZYL,Ołów,Łe tam! Będę żył...,"Wiedza medyczna 4+","Jeśli otrzymasz ranę, możesz rzucić sobie test Wiedzy medycznej (Łatwy dla rąk i nóg, Trudny dla brzucha i klatki piersiowej, Bardzo trudny dla głowy i szyi). Jeśli zdasz i okaże się, że nie oberwałeś w żaden żywotny narząd, ani tętnicę (MG musi ujawnić ci wynik rzutu k20 na skutki ran), możesz obniżyć sobie Utrudnienia od rany o POŁOWĘ, tak, jakbyś zdał test Odporności na ból.","Weterani z Frontu są zadziwiający. Gdy zwykły frajer dostanie kulkę, pada na glebę, jęczy, krzyczy, albo płacze, w najlepszym wypadku traci przytomność i jest z nim spokój. Tymczasem frontowcy tylko się skrzywią, obejrzą ranę, posmakują krwi i stwierdzą nagle: ""to nie jest śmiertelna rana"", wstają potem i walczą dalej, jakby wcale nie oberwali...",NIEOGRANICZONE,
PERK_LOWCASKARBOW,Ołów,Łowca skarbów,"Wypatrywanie 4+, Szczęście 13+","Jeśli znajdziesz coś, jakiś gambel w opuszczonym mieście, w ruinach, starym magazynie, to zawsze będzie on w doskonałym stanie, z kompletnym wyposażeniem, a jeśli będzie to broń, to z zapasem amunicji, powiedzmy, kilku magazynków.","Niektórzy tak mają, że gdzie nie wsadzą swoich łap, to zaraz wyjmą stamtąd nowiutki komputer, sprawny silnik albo nie rozpakowanego z pudełka Glocka z zapasem amunicji. My, zwykli śmiertelnicy za to, to musimy zadowolić się byle szajsem odgrzebanym z trudem z ruin... Życie jest niesprawiedliwe.",NIEOGRANICZONE,
PERK_MARTWYNIEZYWYTRUP,Ołów,"Martwy, nieżywy trup","Spryt 13+
","Potrafisz doskonale udawać zimnego trupa. To nie to, że nie oddychasz i się nie ruszasz... stary, ty potrafisz zblednąć, wywinąć gały do tyłu jak najprawdziwszy umarlak, a nawet umiesz stać się taki ciężki, jak trup... Aby ktoś się zorientował, musi zdać Trudny test Czujności. Jeśli w dodatku masz jakąś ranę, lub ucharakteryzujesz się przedtem, test Czujności staje się Bardzo trudny. Można Cię zdemaskować zdając Problematyczny test Wiedzy medycznej. Aha, niestety nie możesz tak udawać wiecznie. Każda minuta takiego udawania wymaga abyś zdał test Kondycji. Pierwszy test jest Przeciętny, potem każdy kolejny jest o 1 stopień trudniejszy.","- Ej! Wyluzuj i schowaj tego gnata! Ten frajer jest już martwy... po co marnować naboje...
- Jesteś pewien, że nie żyje?
- Niby dostał tylko w nogę, ale popatrz, nie oddycha... jest martwy. Pewnie się wykrwawił... Idziemy.
- Skoro tak mówisz...",NIEOGRANICZONE,
PERK_MOTYLEK,Ołów,Motylek,"Zwinne dłonie 4+","Potrafisz efektownie składać, rozkładać i bawić się motylkiem w taki sposób, że wszelkie testy Zastraszania, stają się dla Ciebie o 1 stopień łatwiejsze wystarczy, że zdasz Problematyczny test Zręczności","Że co? Nastraszył, Cię, kurwa, motylkiem?No nie, ale z Ciebie, powiem Ci, frajer nie z tej ziemi... Co z tego, że umiał kręcić motylkiem na wszystkie strony? Że groźnie wyglądał? Gówno! Na przyszłość pamiętaj, że efektowne triki nie znaczą, że koleś umie walczyć! No ja nie mogę...",NIEOGRANICZONE,
PERK_MOJKOCHANYMJEDEN,Ołów,Mój kochany M1,"Profesja: Żołnierz, Szczęście 10+
","Jeśli masz na głowie hełm i zostaniesz trafiony w głowę, okaże się, że pocisk tylko otarł się o skorupę hełmu nie zadając Ci obrażeń. Sztuczkę tę możesz wykorzystać tylko RAZ podczas sesji, nawet, jeśli nie zdejmiesz hełmu z głowy.","Pytasz się, czemu nigdy nie zdejmuję z głowy tego cholernego hełmu? Cóż, to zboczenie zawodowe. Miałem na Froncie kumpla. Byliśmy pod ciężkim ostrzałem. Gość oberwał pociskiem w głowę, tak myślałem. Ale on nagle się podnosi, zdejmuje hełm z głowy i ogląda dziurkę na jego obrzeżu. Wtedy oberwał drugi raz, a że hełm trzymał w ręce, to tym razem zginął. Przez pamięć o nim noszę swój hełm bez przerwy. No dobra - spać z nim to nie śpię, zadowolony?",CLASS_ZOLNIERZ,
PERK_NACZTERYLAPY,Ołów,Na cztery łapy...,"Szczęście 13+","Ty to jesteś pieprzonym spadochroniarzem chyba, albo nie masz w ogóle kości... Nie wiem, jak to robisz, ale nigdy nie zrobisz sobie nic poważnego spadając z wysokości - nie skręcisz karku, nie połamiesz gnatów, tylko parę siniaków złapiesz. Powiedz mi, jak ty to robisz? No dobra, teraz sprowadzę Cię na ziemię - jeden cwaniak, taki jak Ty, myślał, że jest nieśmiertelny i skoczył z wieży telewizyjnej... została z niego mokra plama. Także załóżmy, że Sztuczka ta działa do powiedzmy, 5 metrów, nie wyżej.","...krzyczę do Collina, żeby się tak nie wychylał z tego okna, a on tylko się jeszcze bardziej wychylił i woła ""CO?!"" - no i ani się obejrzał, a już leciał w dół. A mówiłem, żeby się nie wychylał... A wiesz, co jest najlepsze? Że przeżył ten upadek.... Telewizor, co go trzymał w rękach, rozbił się w drobny mak, ale Collinsowi nic nie było...",NIEOGRANICZONE,
PERK_NIEZOSTAWIMYSWOICH,Ołów,Nie zostawimy swoich...,"Profesja: Żołnierz, Morale 4+
","Gdy próbujesz wynieść z pola bitwy swego rannego kolegę, możesz pominąć wszelkie testy Morale, a ponadto tamci chuje, którzy strzelają do Ciebie i do rannego mają o 30% trudniejsze testy strzelania lub utrudnienie -2 wedle nowych zasad strzeleckich. Ponadto nawet, jeśli Cię trafią, ty wiesz, że musisz uratować kumpla i test Odporności na ból jest dla Ciebie o 1 stopień łatwiejszy.","Leżałem na środku cholernego placu i wykrwawiłbym się z pewnością, gdyby nie Martin. Ten szaleniec, któremu zawdzięczam życie, wybiegł na środek placu prosto pod ogień tych przeklętych bandytów, zarzucił mnie sobie na bark i wyniósł pod piekielnym ostrzałem do Jeepa. I wiesz co? Ani razu nas wtedy nie drasnęli! Gdyby nie tacy szaleńcy, jak Martin, już dawno bym nie żył...",CLASS_ZOLNIERZ,
PERK_NIEPOZORNYKOLES,Ołów,Niepozorny koleś,"Blef 3+, Budowa mniejsza niż 13","Umiesz zmylić swym wyglądem i zachowaniem innych, tak, że nie zwrócą na Ciebie uwagi w tłumie. Wypatrzenie Cię w tłumie ludzi jest o 1 stopień trudniejsze.  Ponadto PT wszystkich testów Czujności przeciwko Tobie wzrasta o 1, bo przeciwnik nie spodziewa się po Tobie, że możesz być groźny. Dlatego też, automatycznie wygrywasz pierwszy test Inicjatywy w walce.","- Zejdź mi z drogi, obszarpany kurduplu!
JEBS! KRACH! TRZASK! AŁAAA!
- Nie nazywaj mnie nigdy więcej obszarpanym kurduplem!",NIEOGRANICZONE,
PERK_OPATRZBRADPITT,Ołów,O! Patrz! Brad Pitt!,"Blef 4+","Potrafisz na sekundkę odwrócić czyjąś uwagę od siebie, wystarczy, że zdasz Trudny test Blefu. Potrafisz opóźnić w ten sposób cudzą reakcję o 1 segment +1 segment za każdy poziom Suwaka, jaki posiadasz w umiejętności Blef.","Kiedyś tak mnie skroili z kanistra benzyny na zatłoczonym placu. Jeden gość krzyknął mi to w twarz, ja się rozglądam, a ten mi nagle wjechał kolanem w brzuch. Drugi tylko wyrwał mi kanister i już ich nie było. Oczywiście ich już nie złapałem... A propos, wiesz może kto to jest, ten cały Brad Pitt?
",NIEOGRANICZONE,
